Year;Month;Day;Hour;Az;hs;G_Bn;G_Dh;G_Gh;Ta;Tsky;N;FF;DD;RH;p
2005;10;287;7;-81.2;0;0;3;3;21.6;11.4;0;1;311;86;1015
2005;10;287;8;-73.5;12.3;111;50;161;23.1;12.2;0;0.9;298;81;1015
2005;10;287;9;-65.2;24.7;314;66;380;25.1;11.7;0;1.3;262;73;1015
2005;10;287;10;-54.2;36.2;493;84;577;27;11.2;0;1.4;288;63;1015
2005;10;287;11;-39.2;45.9;631;101;733;28.9;11.3;0;1;242;55;1015
2005;10;287;12;-18.5;52.4;706;116;822;30.6;11.4;0;0.9;317;49;1015
2005;10;287;13;5.6;53.9;714;124;838;31.8;11.5;0;1.3;234;45;1015
2005;10;287;14;29.1;49.8;676;111;787;32.5;12;0;1.4;235;44;1015
2005;10;287;15;47;41.6;565;98;663;32.8;12.9;0;1.6;145;45;1015
2005;10;287;16;59.5;30.9;414;74;488;32.5;13.3;0;1.4;161;46;1015
2005;10;287;17;69.4;18.9;155;118;273;31.5;14;3;2;220;48;1015
2005;10;287;18;77.3;6.2;0;29;29;30;17.1;3;2;89;56;1015
2005;10;287;19;84.3;0;0;0;0;29.1;18.2;3;2.9;82;66;1015
2005;10;287;20;91.3;0;0;0;0;28.2;18;3;2.4;41;70;1015
2005;10;287;21;99.1;0;0;0;0;27.3;18.1;4;2.8;122;76;1014
2005;10;287;22;108.6;0;0;0;0;26.5;18;4;2.8;77;81;1014
2005;10;287;23;123.4;0;0;0;0;25.7;17.7;4;2.2;47;85;1014
2005;10;287;24;149.3;0;0;0;0;24.9;17.2;4;2.4;84;88;1014
2005;10;288;1;-169.3;0;0;0;0;24.3;16.9;4;2.2;127;91;1014
2005;10;288;2;-134.3;0;0;0;0;23.6;16.4;4;2.6;64;93;1014
2005;10;288;3;-115.1;0;0;0;0;22.9;15.6;4;2.8;121;92;1014
2005;10;288;4;-103.3;0;0;0;0;22.6;15.8;4;2.6;85;97;1014
2005;10;288;5;-95;0;0;0;0;22.3;15.6;4;3.1;37;98;1014
2005;10;288;6;-87.5;0;0;0;0;22;15.5;4;3.1;112;100;1014
2005;10;288;7;-80.5;0;0;2;2;22;15.5;4;2.9;91;100;1014
2005;10;288;8;-73.3;12.2;47;73;120;23.2;16.4;5;3.3;48;98;1014
2005;10;288;9;-64.6;24.6;148;149;297;24.8;15.6;5;2.9;93;89;1013
2005;10;288;10;-53.5;36;242;227;468;26.4;14.3;5;3.1;85;74;1013
2005;10;288;11;-38.6;45.6;440;209;649;28.1;13.7;3;4.1;153;66;1013
2005;10;288;12;-18.3;52;466;255;721;29.6;13.6;3;3.9;193;58;1013
2005;10;288;13;6;53.5;386;304;690;30.6;13.7;5;2.9;253;52;1013
2005;10;288;14;29;49.4;410;259;669;31.3;13.5;4;2.4;313;49;1013
2005;10;288;15;46.5;41.3;409;189;598;31.6;13;2;3.3;315;46;1013
2005;10;288;16;59.4;30.6;247;169;416;31.4;13.9;4;2.9;333;48;1013
2005;10;288;17;69.2;18.7;85;131;216;30.5;15.3;6;3.3;303;52;1013
2005;10;288;18;77.1;6;0;24;24;29.2;16.4;5;4.3;308;54;1013
2005;10;288;19;84.2;0;0;0;0;28.3;17.8;5;4.1;306;65;1013
2005;10;288;20;91.1;0;0;0;0;27.5;17.9;5;2.9;329;70;1013
2005;10;288;21;98.5;0;0;0;0;26.6;17.6;5;3.1;324;74;1013
2005;10;288;22;108.3;0;0;0;0;26;17.2;5;2.4;293;76;1013
2005;10;288;23;123.1;0;0;0;0;25.2;17;5;1.6;295;81;1013
2005;10;288;24;149.1;0;0;0;0;24.4;15.8;5;2.4;298;78;1012
2005;10;289;1;-169.1;0;0;0;0;23.8;15.5;5;2.6;312;81;1012
2005;10;289;2;-133.6;0;0;0;0;23.2;15.2;5;2.2;304;84;1012
2005;10;289;3;-114.4;0;0;0;0;22.5;14.9;4;2.4;266;87;1012
2005;10;289;4;-103;0;0;0;0;22.2;14.4;4;1.6;297;86;1012
2005;10;289;5;-94.4;0;0;0;0;21.9;13.8;4;2.4;263;85;1012
2005;10;289;6;-87.3;0;0;0;0;21.6;13.6;4;3.7;247;86;1012
2005;10;289;7;-80.3;0;0;1;1;21.6;13.7;4;5.2;163;86;1012
2005;10;289;8;-73.1;12;27;82;108;22.6;13.6;4;4.9;107;79;1012
2005;10;289;9;-64.3;24.4;151;157;308;24.1;12.1;4;3.1;97;73;1012
2005;10;289;10;-53.3;35.8;337;189;526;25.8;10.8;1;2.6;59;64;1012
2005;10;289;11;-38.3;45.3;536;182;717;27.6;10.2;0;2.6;8;57;1012
2005;10;289;12;-18.1;51.7;305;344;648;28.6;11.6;5;2.9;32;50;1012
2005;10;289;13;6;53.1;525;257;782;29.7;10.9;2;1.8;39;49;1012
2005;10;289;14;28.5;49.1;189;356;545;30;13.7;6;2;28;49;1012
2005;10;289;15;46.3;40.9;15;261;276;29.3;15.7;8;1.4;110;49;1012
2005;10;289;16;59.2;30.3;11;216;227;28.6;15.4;8;2.2;61;51;1012
2005;10;289;17;69;18.4;0;106;106;27.6;16.2;8;1.3;87;55;1012
2005;10;289;18;76.5;5.7;0;18;18;26.6;16.1;8;1.1;102;60;1012
2005;10;289;19;83.6;0;0;0;0;26.1;16.1;7;1.6;227;64;1012
2005;10;289;20;90.5;0;0;0;0;25.6;15.9;6;2.4;176;67;1012
2005;10;289;21;98.3;0;0;0;0;25.1;15.4;6;3.5;231;69;1012
2005;10;289;22;108.1;0;0;0;0;24.5;15;6;3.1;273;71;1012
2005;10;289;23;122.4;0;0;0;0;24;15.4;5;2.2;278;79;1012
2005;10;289;24;148.5;0;0;0;0;23.5;14.6;4;2.4;340;79;1012
2005;10;290;1;-168.4;0;0;0;0;23;14.2;4;3.1;300;82;1012
2005;10;290;2;-133.2;0;0;0;0;22.5;13.3;4;1.8;172;81;1013
2005;10;290;3;-114.1;0;0;0;0;21.9;12.8;3;3.3;254;83;1013
2005;10;290;4;-102.4;0;0;0;0;21.7;12.1;2;3.1;229;82;1013
2005;10;290;5;-94.1;0;0;0;0;21.4;12.7;2;3.5;162;91;1013
2005;10;290;6;-87.1;0;0;0;0;21.2;12.3;2;2.6;156;91;1013
2005;10;290;7;-80.1;0;0;2;2;21.2;12.5;1;3.1;168;94;1013
2005;10;290;8;-72.5;11.9;101;50;152;22.7;13.5;0;2.9;191;91;1013
2005;10;290;9;-64.1;24.2;296;70;367;24.7;12.6;0;3.5;116;81;1013
2005;10;290;10;-53.1;35.5;438;124;562;26.6;11.8;0;4.6;205;68;1013
2005;10;290;11;-38.1;45.1;431;216;647;28.2;11.9;2;3.9;108;57;1013
2005;10;290;12;-18;51.4;463;249;712;29.6;12.6;3;4.1;264;54;1013
2005;10;290;13;6;52.7;292;349;641;30.3;14;5;3.5;307;52;1013
2005;10;290;14;28.4;48.7;286;325;611;30.8;14.6;5;3.3;263;53;1013
2005;10;290;15;46.1;40.6;253;266;519;30.9;15.6;5;4.1;266;56;1013
2005;10;290;16;59;30.1;172;193;365;30.4;16.3;5;4.1;271;58;1013
2005;10;290;17;68.4;18.2;72;130;202;29.5;16.6;6;4.1;229;61;1013
2005;10;290;18;76.4;5.5;0;21;21;28.2;19.1;6;3.9;280;71;1013
2005;10;290;19;83.4;0;0;0;0;27.4;19.3;5;3.3;177;78;1013
2005;10;290;20;90.3;0;0;0;0;26.6;18.8;5;3.7;148;80;1013
2005;10;290;21;98.1;0;0;0;0;26;18.7;5;4.3;158;85;1013
2005;10;290;22;107.4;0;0;0;0;25.3;17.7;5;3.5;129;84;1013
2005;10;290;23;122.1;0;0;0;0;24.6;16.9;5;3.5;140;85;1013
2005;10;290;24;148.3;0;0;0;0;23.8;16.4;5;3.3;158;87;1013
2005;10;291;1;-168.2;0;0;0;0;23.2;15.8;5;4.3;159;88;1013
2005;10;291;2;-132.4;0;0;0;0;22.6;15.8;4;4.1;189;94;1013
2005;10;291;3;-113.3;0;0;0;0;22;15.4;4;3.7;266;97;1013
2005;10;291;4;-102.1;0;0;0;0;21.7;15.3;4;3.7;229;100;1013
2005;10;291;5;-93.5;0;0;0;0;21.4;14.9;4;4.1;224;100;1013
2005;10;291;6;-86.4;0;0;0;0;21.2;14.5;4;4.3;205;100;1013
2005;10;291;7;-79.5;0;0;2;2;21.2;14.3;4;3.7;243;99;1013
2005;10;291;8;-72.3;11.7;51;69;120;22.4;15.1;4;3.1;78;95;1013
2005;10;291;9;-63.5;24;158;143;301;24;14;3;2.8;124;85;1013
2005;10;291;10;-52.5;35.3;317;175;491;25.7;12.8;2;2.2;91;72;1013
2005;10;291;11;-37.5;44.8;394;230;624;27.3;12.9;3;2;47;65;1013
2005;10;291;12;-17.5;51;467;233;701;28.8;13.6;2;2.4;327;62;1013
2005;10;291;13;6.1;52.4;520;219;739;29.9;13.4;1;2.9;338;56;1013
2005;10;291;14;28.3;48.4;454;235;689;30.6;13.2;2;2.2;87;52;1014
2005;10;291;15;45.6;40.3;373;197;570;30.9;13.6;2;1.6;143;51;1014
2005;10;291;16;58.4;29.8;282;137;419;30.7;14;0;1.1;55;52;1014
2005;10;291;17;68.3;17.9;99;121;219;29.8;14.4;4;1.3;119;52;1014
2005;10;291;18;76.2;5.3;0;23;23;28.5;15.3;4;1.8;110;54;1014
2005;10;291;19;83.2;0;0;0;0;27.5;16;4;1.3;121;62;1014
2005;10;291;20;90.1;0;0;0;0;26.6;15.3;3;0.7;99;64;1014
2005;10;291;21;97.5;0;0;0;0;25.9;15.7;3;0.6;49;71;1014
2005;10;291;22;107.2;0;0;0;0;25;15;3;1.3;36;74;1014
2005;10;291;23;121.4;0;0;0;0;24.2;15.1;3;2;106;80;1014
2005;10;291;24;148;0;0;0;0;23.4;14.2;2;1.8;141;81;1014
2005;10;292;1;-168;0;0;0;0;22.6;14.2;2;1.8;117;88;1014
2005;10;292;2;-132;0;0;0;0;21.8;13.8;2;1.1;114;92;1014
2005;10;292;3;-113;0;0;0;0;21;13.2;2;1.1;225;96;1014
2005;10;292;4;-101.4;0;0;0;0;20.5;13.1;1;1.3;242;99;1014
2005;10;292;5;-93.3;0;0;0;0;20.1;12;1;1.3;196;95;1014
2005;10;292;6;-86.2;0;0;0;0;19.8;11;1;2.9;163;92;1014
2005;10;292;7;-79.3;0;0;2;2;19.8;10.5;1;3.1;128;89;1014
2005;10;292;8;-72.1;11.6;77;62;139;21.1;11.2;0;3.7;164;85;1014
2005;10;292;9;-63.3;23.8;236;101;338;22.9;10.7;0;4.6;116;78;1015
2005;10;292;10;-52.3;35.1;400;126;526;24.7;9.9;0;4.9;24;66;1015
2005;10;292;11;-37.3;44.5;510;161;671;26.3;9.8;0;4.9;67;59;1015
2005;10;292;12;-17.3;50.7;588;179;767;27.7;9.6;0;4.1;32;53;1015
2005;10;292;13;6.1;52;677;131;808;28.9;10;0;4.3;51;50;1015
2005;10;292;14;28.2;48;643;116;758;29.7;9.9;0;4.9;49;46;1015
2005;10;292;15;45.4;40;556;89;644;30;9.9;0;4.9;58;45;1015
2005;10;292;16;58.3;29.5;384;77;461;29.7;10.3;0;4.6;55;45;1015
2005;10;292;17;68.1;17.7;146;110;256;28.8;10.7;3;3.3;122;47;1014
2005;10;292;18;76;5.1;0;24;24;27.2;13.4;3;1.6;57;53;1014
2005;10;292;19;83;0;0;0;0;26.6;13.5;2;1.8;313;57;1014
2005;10;292;20;89.5;0;0;0;0;26;13.5;2;1.8;108;60;1014
2005;10;292;21;97.2;0;0;0;0;25.4;13.3;2;2.2;29;63;1014
2005;10;292;22;106.5;0;0;0;0;24.8;13.9;2;1.8;55;70;1014
2005;10;292;23;121.1;0;0;0;0;24.2;13.1;2;2;52;69;1014
2005;10;292;24;147.4;0;0;0;0;23.5;12.9;2;0.7;100;73;1014
2005;10;293;1;-167.4;0;0;0;0;23.2;12.3;1;0.2;61;72;1014
2005;10;293;2;-131.2;0;0;0;0;22.8;12.4;1;0.3;33;76;1014
2005;10;293;3;-112.3;0;0;0;0;22.4;12.7;1;0.4;339;81;1014
2005;10;293;4;-101.1;0;0;0;0;22.2;12.9;1;1.3;42;84;1014
2005;10;293;5;-93;0;0;0;0;22;12.3;1;0.9;354;83;1014
2005;10;293;6;-86;0;0;0;0;21.8;12.9;1;1.6;95;88;1014
2005;10;293;7;-79.1;0;0;2;2;21.8;12.4;0;1.3;1;85;1014
2005;10;293;8;-71.5;11.4;68;64;132;23.2;13.2;0;0.7;332;81;1013
2005;10;293;9;-63.1;23.7;267;88;355;25.2;11.6;0;1.4;18;71;1013
2005;10;293;10;-52.1;34.9;368;144;513;26.9;11.5;0;1.8;96;61;1013
2005;10;293;11;-37.1;44.2;439;204;643;28.7;12.3;0;1.8;25;57;1013
2005;10;293;12;-17.2;50.3;408;267;676;30;14.3;3;2.8;39;58;1013
2005;10;293;13;6.1;51.7;408;278;687;31;14.5;3;3.1;45;54;1013
2005;10;293;14;28.1;47.7;307;304;611;31.5;16.3;4;2.4;58;57;1013
2005;10;293;15;45.3;39.7;220;273;492;31.5;17.4;5;2.2;68;60;1013
2005;10;293;16;58.1;29.3;221;164;385;31.2;17.2;2;0.9;78;61;1012
2005;10;293;17;67.5;17.5;105;114;219;30.4;17.8;3;1.6;104;66;1012
2005;10;293;18;75.4;4.9;0;22;22;29;19.6;3;1.6;25;73;1012
2005;10;293;19;82.4;0;0;0;0;28.5;20.3;3;2.4;86;79;1011
2005;10;293;20;89.3;0;0;0;0;28;19.7;4;2.6;174;77;1011
2005;10;293;21;97;0;0;0;0;27.5;19.5;4;2.8;247;78;1011
2005;10;293;22;106.3;0;0;0;0;27;19.6;4;3.1;246;80;1010
2005;10;293;23;120.4;0;0;0;0;26.6;19.2;5;3.7;208;78;1010
2005;10;293;24;147.2;0;0;0;0;26.1;19.1;5;3.5;226;79;1010
2005;10;294;1;-167.2;0;0;0;0;25.8;19.4;5;2.8;132;82;1009
2005;10;294;2;-130.5;0;0;0;0;25.3;19.8;6;3.1;159;87;1009
2005;10;294;3;-111.6;0;0;0;0;24.9;19.9;6;3.1;110;89;1009
2005;10;294;4;-100.5;0;0;0;0;25;19.8;6;3.5;156;86;1008
2005;10;294;5;-92.4;0;0;0;0;24.8;20.2;7;4.6;139;88;1008
2005;10;294;6;-85.4;0;0;0;0;24.4;21.4;7;6.6;47;98;1008
2005;10;294;7;-78.5;0;0;1;1;24.6;21.8;7;7.9;333;97;1007
2005;10;294;8;-71.3;11.3;0;27;27;24.5;21.9;8;7.6;51;97;1007
2005;10;294;9;-62.5;23.5;0;125;125;24.9;20.2;8;5.9;45;93;1007
2005;10;294;10;-51.5;34.6;2;188;191;24.6;20.3;8;5.2;109;98;1006
2005;10;294;11;-36.5;43.9;8;259;267;26.9;20.2;8;4.9;40;83;1006
2005;10;294;12;-17.1;50;9;278;287;27.6;21.1;8;4.1;170;83;1006
2005;10;294;13;6.1;51.3;2;248;250;27.9;21.4;8;3.3;209;80;1005
2005;10;294;14;28;47.4;3;206;210;28.1;21.9;8;2.9;110;80;1006
2005;10;294;15;45.1;39.4;0;157;157;28;22.5;8;2.9;249;81;1006
2005;10;294;16;57.5;29;0;116;116;27.9;22.4;8;1.4;124;81;1006
2005;10;294;17;67.3;17.2;0;64;64;27.5;22.4;8;1.1;130;83;1007
2005;10;294;18;75.3;4.7;0;5;5;27.1;22.9;8;0.7;244;82;1007
2005;10;294;19;82.3;0;0;0;0;26.6;22.3;7;2;300;84;1008
2005;10;294;20;89.1;0;0;0;0;26.2;21.9;6;1.8;275;87;1008
2005;10;294;21;96.4;0;0;0;0;25.8;22;6;2;144;94;1008
2005;10;294;22;106;0;0;0;0;25.3;21.1;6;1.6;197;93;1009
2005;10;294;23;120.1;0;0;0;0;24.8;20.4;5;1.4;240;94;1009
2005;10;294;24;146.5;0;0;0;0;24.3;19.2;4;2.8;248;92;1009
2005;10;295;1;-167;0;0;0;0;23.5;18.7;4;4.1;117;98;1010
2005;10;295;2;-130.1;0;0;0;0;22.6;17.3;4;4.1;318;98;1010
2005;10;295;3;-111.2;0;0;0;0;21.6;15.9;3;5.7;333;98;1010
2005;10;295;4;-100.2;0;0;0;0;21.1;15;2;5.9;286;98;1011
2005;10;295;5;-92.2;0;0;0;0;20.6;14.1;2;6.8;304;98;1011
2005;10;295;6;-85.2;0;0;0;0;20.3;13.3;2;6.1;293;98;1011
2005;10;295;7;-78.3;0;0;1;1;20.3;13;1;6.6;276;98;1012
2005;10;295;8;-71.1;11.1;64;58;123;21.4;13.7;0;7.6;245;96;1012
2005;10;295;9;-62.3;23.3;225;100;324;23.1;12.2;0;8.2;152;85;1012
2005;10;295;10;-51.3;34.4;359;145;504;24.7;12;0;8.5;133;76;1013
2005;10;295;11;-36.4;43.6;411;206;617;26.2;13.1;2;8.8;165;74;1013
2005;10;295;12;-16.6;49.7;455;248;703;27.3;13.7;3;8.3;172;71;1014
2005;10;295;13;6.1;50.9;472;244;716;28.3;13.9;3;9.9;38;67;1014
2005;10;295;14;27.5;47;504;195;700;29;13.1;0;9.1;164;60;1014
2005;10;295;15;44.6;39.1;447;143;589;29.2;13.5;0;9.9;177;60;1014
2005;10;295;16;57.4;28.7;305;115;420;29;13.7;0;7.3;167;59;1014
2005;10;295;17;67.2;17;112;108;220;28.1;13.8;3;7.9;216;59;1014
2005;10;295;18;75.1;4.5;0;17;17;26.8;16.4;3;6.1;134;64;1014
2005;10;295;19;82.1;0;0;0;0;26;16.5;3;6.4;118;70;1014
2005;10;295;20;88.5;0;0;0;0;25.2;15.8;3;6.4;128;71;1014
2005;10;295;21;96.2;0;0;0;0;24.3;14.8;3;5.7;205;71;1014
2005;10;295;22;105.3;0;0;0;0;23.5;13.9;3;6.4;224;72;1014
2005;10;295;23;119.4;0;0;0;0;22.6;14;3;5.7;265;79;1014
2005;10;295;24;146.3;0;0;0;0;21.8;14.1;3;6.1;266;86;1014
2005;10;296;1;-166.4;0;0;0;0;21.2;13.7;3;5.9;184;89;1014
2005;10;296;2;-129.3;0;0;0;0;20.6;13.1;3;5.2;100;91;1014
2005;10;296;3;-110.5;0;0;0;0;19.9;12.6;3;4.9;277;92;1014
2005;10;296;4;-99.6;0;0;0;0;19.6;12;3;3.9;272;92;1014
2005;10;296;5;-91.5;0;0;0;0;19.2;11.5;3;3.7;223;91;1014
2005;10;296;6;-84.6;0;0;0;0;19;11.4;3;5.2;161;93;1014
2005;10;296;7;-78.1;0;0;1;1;19;11.3;3;4.3;129;94;1014
2005;10;296;8;-70.5;10.9;44;64;109;20.1;11.6;3;5.5;134;88;1014
2005;10;296;9;-62.1;23.1;156;135;291;21.7;11.2;3;3.5;102;84;1014
2005;10;296;10;-51.1;34.2;334;153;487;23.4;10;0;2.9;64;71;1014
2005;10;296;11;-36.2;43.4;428;195;623;25.1;10.2;1;1.3;50;65;1014
2005;10;296;12;-16.4;49.3;411;259;670;26.3;11.5;3;2;39;63;1014
2005;10;296;13;6.1;50.6;455;249;704;27.2;11.4;3;3.1;47;59;1014
2005;10;296;14;27.4;46.7;456;219;676;27.9;11.4;2;2.4;5;57;1014
2005;10;296;15;44.4;38.8;472;129;602;28.3;11.9;0;2.4;42;58;1014
2005;10;296;16;57.2;28.5;374;73;447;28.2;11.7;0;1.4;333;57;1014
2005;10;296;17;66.6;16.8;135;105;240;27.4;12.7;1;2.8;319;61;1014
2005;10;296;18;74.5;4.3;0;22;22;26.2;13.9;1;2.4;331;61;1014
2005;10;296;19;81.5;0;0;0;0;25.4;15;1;2.4;356;72;1014
2005;10;296;20;88.3;0;0;0;0;24.7;15.1;1;0.9;18;78;1014
2005;10;296;21;95.6;0;0;0;0;24;14.2;1;0.6;307;78;1014
2005;10;296;22;105.1;0;0;0;0;23.3;14.2;1;0.9;37;84;1014
2005;10;296;23;119.1;0;0;0;0;22.6;13.1;1;0.6;339;82;1014
2005;10;296;24;146;0;0;0;0;21.8;13;1;0.4;5;88;1014
2005;10;297;1;-166.2;0;0;0;0;21.3;12.4;0;0.5;314;89;1014
2005;10;297;2;-128.5;0;0;0;0;20.7;11.9;0;0.4;335;91;1014
2005;10;297;3;-110.2;0;0;0;0;20.1;11.5;0;1;340;94;1014
2005;10;297;4;-99.3;0;0;0;0;19.8;11.2;0;2.2;342;95;1014
2005;10;297;5;-91.3;0;0;0;0;19.5;10.7;0;1.8;315;95;1015
2005;10;297;6;-84.4;0;0;0;0;19.3;11;0;2.4;330;100;1015
2005;10;297;7;-77.5;0;0;1;1;19.3;10.9;0;2.4;345;100;1015
2005;10;297;8;-70.3;10.8;93;46;139;20.7;12.1;0;2.8;337;98;1015
2005;10;297;9;-61.5;22.9;274;70;344;22.5;11.6;0;2.9;1;89;1015
2005;10;297;10;-50.5;33.9;456;89;545;24.4;10.1;0;4.6;2;71;1015
2005;10;297;11;-36;43.1;606;92;698;26.2;9.8;0;4.3;354;62;1015
2005;10;297;12;-16.3;49;653;120;773;27.7;10.5;0;4.9;320;58;1015
2005;10;297;13;6.1;50.2;633;143;776;28.8;10.9;0;5.7;331;54;1015
2005;10;297;14;27.3;46.3;597;128;725;29.5;11.2;0;7;341;52;1015
2005;10;297;15;44.3;38.5;500;106;606;29.7;12;0;7.3;353;52;1015
2005;10;297;16;57;28.2;354;81;435;29.4;12.3;0;7.3;301;53;1014
2005;10;297;17;66.4;16.6;124;107;231;28.4;12.5;3;6.1;345;54;1014
2005;10;297;18;74.3;4.1;0;16;16;26.9;15.6;4;6.4;310;60;1014
2005;10;297;19;81.3;0;0;0;0;26.3;15.3;4;4.9;64;62;1014
2005;10;297;20;88.1;0;0;0;0;25.5;14.9;4;5.5;135;64;1014
2005;10;297;21;95.3;0;0;0;0;24.8;15.3;4;4.1;107;70;1013
2005;10;297;22;104.4;0;0;0;0;24;15.2;5;4.1;117;74;1013
2005;10;297;23;118.4;0;0;0;0;23.3;14.5;5;4.3;97;75;1013
2005;10;297;24;145.3;0;0;0;0;22.5;14.3;5;5.5;273;79;1013
2005;10;298;1;-165.6;0;0;0;0;21.9;14.4;6;5.2;284;84;1012
2005;10;298;2;-128.1;0;0;0;0;21.2;13.5;6;5.2;231;83;1012
2005;10;298;3;-109.5;0;0;0;0;20.6;13.3;6;4.1;285;86;1012
2005;10;298;4;-99;0;0;0;0;20.3;13.5;6;5.2;149;89;1012
2005;10;298;5;-91.1;0;0;0;0;19.9;13;7;3.5;89;89;1012
2005;10;298;6;-84.2;0;0;0;0;19.7;12.9;7;2.2;126;89;1011
2005;10;298;7;-77.3;0;0;1;1;19.7;12.3;7;1.8;43;85;1011
2005;10;298;8;-70.1;10.6;7;71;78;20.5;12.5;7;2.4;58;81;1011
2005;10;298;9;-61.3;22.7;35;179;214;21.6;12.3;8;1.4;57;80;1011
2005;10;298;10;-50.3;33.7;44;268;312;22.6;12.2;8;1.1;49;73;1011
2005;10;298;11;-35.4;42.8;105;335;440;23.7;10.7;7;1.1;54;63;1010
2005;10;298;12;-16.2;48.7;147;378;524;24.6;9.9;7;1.4;148;56;1010
2005;10;298;13;6.1;49.9;108;388;496;25.3;10.8;7;2;104;55;1010
2005;10;298;14;27.2;46;166;357;523;25.8;10.7;7;1.3;40;55;1010
2005;10;298;15;44.1;38.2;113;298;410;26;11;7;1.6;7;53;1010
2005;10;298;16;56.5;28;49;225;273;25.8;11.2;8;2;356;52;1010
2005;10;298;17;66.2;16.3;20;111;131;25.2;11.3;8;2.2;313;50;1010
2005;10;298;18;74.2;3.9;0;10;10;24.4;12.2;8;3.5;349;50;1010
2005;10;298;19;81.1;0;0;0;0;23.6;12.6;8;3.9;349;56;1010
2005;10;298;20;87.5;0;0;0;0;22.7;14.8;8;2.6;338;73;1010
2005;10;298;21;95.1;0;0;0;0;21.9;15.5;8;2.4;1;84;1011
2005;10;298;22;104.2;0;0;0;0;21.1;14.5;8;2.2;351;84;1011
2005;10;298;23;118.1;0;0;0;0;20.3;13.4;8;2.4;348;84;1011
2005;10;298;24;145.1;0;0;0;0;19.3;11.6;8;2.4;348;80;1011
2005;10;299;1;-165.4;0;0;0;0;18.7;11.3;8;2;344;84;1011
2005;10;299;2;-127.3;0;0;0;0;17.9;11.2;8;2.8;348;90;1011
2005;10;299;3;-109.2;0;0;0;0;16.9;10.5;8;1.8;357;94;1011
2005;10;299;4;-98.4;0;0;0;0;16.4;9.7;8;2.2;321;94;1011
2005;10;299;5;-90.5;0;0;0;0;15.9;9.5;8;3.3;55;97;1011
2005;10;299;6;-83.6;0;0;0;0;15.6;9;8;2.9;50;98;1011
2005;10;299;7;-77.1;0;0;1;1;15.5;8.8;8;2.2;113;98;1011
2005;10;299;8;-69.5;10.5;13;75;88;16.4;9.4;8;2;135;96;1011
2005;10;299;9;-61.1;22.5;41;180;221;17.5;8.7;8;1.4;153;87;1011
2005;10;299;10;-50.1;33.5;76;285;361;18.7;8.5;7;2;108;82;1011
2005;10;299;11;-35.3;42.5;170;324;494;19.9;6.9;6;2;244;69;1011
2005;10;299;12;-16.1;48.3;215;346;561;20.9;7;6;2.9;158;65;1011
2005;10;299;13;6.1;49.5;266;338;604;21.6;6.4;6;3.1;135;59;1011
2005;10;299;14;27.1;45.7;255;314;568;22.1;7.2;6;2.9;138;60;1011
2005;10;299;15;43.5;38;193;265;459;22.3;7.5;6;2.4;110;59;1011
2005;10;299;16;56.3;27.8;140;189;329;22.1;8.5;6;1.8;125;63;1011
2005;10;299;17;66.1;16.1;64;107;171;21.4;8.9;6;2.2;48;65;1011
2005;10;299;18;73.6;3.7;0;13;13;20.5;9.3;6;2.2;45;72;1011
2005;10;299;19;80.5;0;0;0;0;20.1;10.5;6;2.6;347;82;1011
2005;10;299;20;87.4;0;0;0;0;19.7;10.3;6;0.9;23;83;1011
2005;10;299;21;94.5;0;0;0;0;19.3;10.7;6;1.8;1;88;1011
2005;10;299;22;103.5;0;0;0;0;18.9;10.9;6;1.6;322;92;1011
2005;10;299;23;117.4;0;0;0;0;18.6;11;6;1.1;122;95;1011
2005;10;299;24;144.4;0;0;0;0;18.1;10.7;7;0.5;58;96;1011
2005;10;300;1;-165.2;0;0;0;0;18;10.2;7;0.9;40;92;1011
2005;10;300;2;-126.5;0;0;0;0;17.9;9.8;7;0.7;350;90;1011
2005;10;300;3;-108.5;0;0;0;0;17.9;9.7;7;0.9;328;89;1011
2005;10;300;4;-98.1;0;0;0;0;17.8;9.9;7;1.6;338;89;1011
2005;10;300;5;-90.3;0;0;0;0;17.8;10.6;7;1.3;51;94;1011
2005;10;300;6;-83.4;0;0;0;0;17.8;11.1;7;1.8;170;98;1011
2005;10;300;7;-76.6;0;0;1;1;17.9;11.6;7;3.1;170;100;1011
2005;10;300;8;-69.4;10.3;15;71;86;18.8;11.5;8;2.2;231;90;1010
2005;10;300;9;-60.5;22.3;35;176;211;20.1;11.3;8;2.2;235;84;1010
2005;10;300;10;-49.5;33.2;72;282;354;21.5;10.5;7;2.6;244;74;1010
2005;10;300;11;-35.1;42.2;108;344;452;22.8;10.6;7;1.6;213;68;1010
2005;10;300;12;-16;48;125;391;516;23.9;10.3;7;1.1;299;62;1010
2005;10;300;13;6;49.2;117;399;516;24.7;10.2;7;1.4;310;56;1010
2005;10;300;14;26.6;45.4;108;369;477;25.2;9.8;7;1.4;323;52;1010
2005;10;300;15;43.4;37.7;78;302;381;25.4;10.5;7;1;221;52;1010
2005;10;300;16;56.1;27.5;51;226;276;25.2;10.1;8;0.4;282;50;1010
2005;10;300;17;65.5;15.9;24;117;141;24.6;11.2;8;0.4;291;54;1010
2005;10;300;18;73.4;3.5;0;10;10;23.8;10.6;8;0.9;297;55;1010
2005;10;300;19;80.4;0;0;0;0;23;11.3;8;0.6;308;61;1010
2005;10;300;20;87.2;0;0;0;0;22.2;10.3;8;0.9;302;59;1010
